ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,CDAccount,PLoan
3630,50,26,82,1,0.0,1,0,No,No
3631,41,16,79,1,4.0,3,225,No,No
3632,46,21,51,4,1.9,3,0,No,No
3633,46,20,111,2,6.3,1,0,No,No
3634,51,25,93,1,0.3,1,0,No,No
3635,59,35,73,4,2.3,3,0,No,No
3636,58,33,24,2,0.5,2,0,No,No
3637,37,11,64,3,0.9,2,0,No,No
3638,39,14,104,3,1.0,1,242,No,No
3639,47,22,38,4,1.9,3,0,No,No
3640,51,26,191,1,8.1,1,0,No,No
3641,64,34,53,4,1.67,3,0,No,No
3642,59,35,74,4,2.3,3,0,No,No
3643,55,29,21,4,0.7,3,0,No,No
3644,57,32,80,3,1.6,3,144,No,No
3645,59,33,41,4,2.5,1,174,No,No
3646,42,17,79,1,3.7,3,0,No,No
3647,34,9,141,3,6.9,2,260,No,Yes
3648,41,14,32,3,1.0,2,0,No,No
3649,43,13,38,3,2.0,3,0,No,No
3650,53,29,85,3,1.8,2,0,No,No
3651,47,21,93,2,0.8,3,107,No,No
3652,49,23,140,1,1.9,3,0,No,Yes
3653,35,9,69,4,2.2,2,0,No,No
3654,52,27,32,2,2.0,2,0,No,No
3655,53,28,61,4,0.9,1,177,No,No
3656,48,22,125,1,2.4,1,0,No,No
3657,35,8,30,4,1.0,2,0,No,No
3658,52,26,104,2,2.4,2,0,No,No
3659,60,35,24,1,0.1,1,0,No,No
3660,33,7,22,1,0.4,2,0,No,No
3661,38,12,59,2,2.4,2,0,No,No
3662,29,4,120,1,4.1,2,0,Yes,Yes
3663,35,9,164,2,0.0,1,500,No,No
3664,26,2,60,4,1.6,1,0,Yes,No
3665,48,24,43,3,1.9,2,0,No,No
3666,43,19,70,3,2.33,1,0,No,No
3667,60,35,51,2,2.8,1,0,No,No
3668,27,3,59,4,1.6,1,0,No,No
3669,38,13,129,4,0.3,3,75,No,Yes
3670,40,15,22,2,1.4,2,0,No,No
3671,38,14,29,4,0.4,2,0,No,No
3672,50,25,18,1,0.4,3,0,No,No
3673,38,13,65,3,0.5,3,0,No,No
3674,34,9,65,4,1.3,1,0,No,No
3675,42,16,38,1,0.2,1,0,No,No
3676,60,34,110,2,2.0,1,0,No,No
3677,62,37,22,1,1.5,2,111,No,No
3678,59,33,43,2,0.3,1,0,No,No
3679,49,25,30,4,0.6,1,0,No,No
3680,49,23,134,2,6.3,1,0,No,No
3681,36,11,32,3,1.3,1,0,No,No
3682,33,9,139,1,4.3,1,0,No,No
3683,43,17,45,2,0.7,1,0,No,No
3684,53,27,62,3,3.0,2,0,No,No
3685,57,31,51,4,1.7,2,103,No,No
3686,53,27,93,1,0.8,3,313,No,No
3687,60,35,122,1,1.3,1,0,No,No
3688,34,10,45,1,1.33,1,0,No,No
3689,51,26,179,1,8.1,1,0,No,No
3690,36,12,64,3,2.8,1,205,No,No
3691,63,39,41,2,1.1,1,0,No,No
3692,37,13,58,2,0.6,3,0,No,No
3693,57,33,64,4,2.2,1,0,No,No
3694,52,27,28,3,1.7,2,0,No,No
3695,38,8,21,1,0.67,3,0,No,No
3696,61,35,60,1,2.8,2,0,No,No
3697,31,5,78,2,0.2,1,0,No,No
3698,39,13,59,3,0.5,3,0,No,No
3699,38,12,59,3,0.5,3,0,Yes,No
3700,46,22,83,4,1.4,2,0,No,No
3701,48,22,128,1,5.7,1,0,No,No
3702,58,33,95,1,2.6,1,0,No,No
3703,50,25,160,4,4.3,3,410,No,Yes
3704,67,41,78,4,2.4,3,0,No,No
3705,36,11,184,2,5.1,2,0,No,Yes
3706,30,4,30,3,1.0,1,0,No,No
3707,58,33,51,2,1.6,3,123,No,No
3708,43,18,35,1,0.6,3,0,No,No
3709,31,1,74,4,4.0,3,0,No,No
3710,37,11,43,4,1.2,2,0,No,No
3711,49,22,23,2,1.0,2,0,No,No
3712,27,1,20,4,0.4,1,99,No,No
3713,50,25,112,1,0.6,1,0,No,No
3714,46,20,74,3,0.7,2,0,No,No
3715,49,23,65,2,0.4,3,232,No,No
3716,29,5,124,2,0.2,1,0,No,No
3717,55,29,65,3,2.5,1,0,No,No
3718,61,37,73,3,2.0,3,285,No,No
3719,45,19,8,2,0.1,3,0,No,No
3720,33,8,53,3,2.3,1,76,No,No
3721,63,39,131,3,2.6,3,229,No,Yes
3722,32,6,13,4,0.3,1,0,Yes,No
3723,42,17,60,1,2.4,1,98,No,No
3724,51,27,45,1,1.6,2,82,No,No
3725,44,20,39,2,2.1,3,119,No,No
3726,33,6,78,4,2.0,2,0,No,No
3727,39,13,43,3,0.5,3,0,No,No
3728,56,30,31,2,0.3,1,109,Yes,No
3729,28,3,118,3,2.4,2,161,No,Yes
3730,43,17,82,3,0.1,1,0,No,No
3731,30,6,112,3,2.5,1,0,No,No
3732,34,8,10,1,0.4,2,0,No,No
3733,26,1,18,2,0.9,3,95,No,No
3734,58,32,72,3,0.3,2,0,No,No
3735,43,19,72,4,0.2,3,0,No,No
3736,40,14,78,1,5.2,1,0,No,No
3737,54,30,78,3,1.8,2,0,No,No
3738,44,19,30,1,0.5,3,0,No,No
3739,54,28,45,3,1.4,1,0,No,No
3740,39,14,80,2,0.4,1,0,No,No
3741,59,35,174,1,4.7,1,0,No,No
3742,53,29,51,2,3.2,3,0,No,No
3743,32,8,181,1,6.0,1,0,Yes,No
3744,40,14,78,4,1.4,2,194,No,No
3745,54,29,79,3,1.6,3,0,No,No
3746,27,3,119,1,5.4,1,118,No,No
3747,63,39,49,4,1.2,2,109,Yes,No
3748,26,0,83,3,3.9,2,0,No,Yes
3749,33,7,100,1,2.7,2,126,No,No
3750,43,19,70,3,2.33,1,0,No,No
3751,57,32,52,3,0.5,2,0,No,No
3752,26,2,12,4,1.0,1,0,No,No
3753,55,30,82,4,1.3,3,219,No,No
3754,30,4,34,2,0.3,2,0,No,No
3755,63,37,112,4,2.4,3,0,No,No
3756,55,25,42,3,1.0,3,0,No,No
3757,35,11,83,2,2.2,1,0,No,No
3758,45,21,142,1,1.4,2,0,No,Yes
3759,47,23,199,2,6.67,1,0,No,No
3760,31,4,29,4,1.5,2,121,No,No
3761,56,26,70,3,1.4,3,273,No,No
3762,49,24,25,2,0.7,3,0,No,No
3763,53,27,84,2,1.1,1,0,No,No
3764,62,36,81,3,4.4,1,0,No,No
3765,63,37,15,2,0.4,1,0,No,No
3766,26,0,54,3,0.3,3,0,No,No
3767,59,35,108,4,3.8,2,304,No,Yes
3768,40,16,83,4,2.67,1,0,No,No
3769,42,16,62,1,0.7,3,170,Yes,No
3770,29,4,134,2,3.3,1,204,No,No
3771,40,16,75,3,2.33,1,79,No,No
3772,31,7,109,2,2.0,2,341,No,No
3773,35,10,152,2,3.0,1,0,No,No
3774,62,36,83,4,2.4,3,0,No,No
3775,51,26,52,4,1.8,3,0,No,No
3776,32,6,31,2,2.0,3,0,No,No
3777,27,3,135,3,2.7,3,449,No,Yes
3778,62,37,98,1,0.9,1,151,No,No
3779,66,41,14,4,0.6,2,0,No,No
3780,53,27,64,4,2.6,1,0,No,No
3781,49,25,109,2,6.8,1,0,No,No
3782,65,40,118,1,1.3,1,333,Yes,No
3783,30,5,80,4,2.2,2,0,No,No
3784,60,34,51,3,1.4,3,0,No,No
3785,30,6,115,4,3.8,2,0,No,Yes
3786,54,28,83,1,2.4,1,0,No,No
3787,54,28,90,1,0.3,1,0,No,No
3788,37,12,28,4,1.7,1,0,Yes,No
3789,32,7,82,2,2.5,1,221,No,No
3790,51,27,24,3,0.4,1,0,No,No
3791,46,22,71,2,1.7,1,0,No,No
3792,41,17,80,1,0.3,1,0,No,No
3793,62,36,109,4,1.7,3,0,No,No
3794,54,28,140,1,2.9,1,0,No,No
3795,52,27,39,4,0.2,2,0,No,No
3796,51,25,39,1,1.2,2,98,No,No
3797,24,-2,50,3,2.4,2,0,No,No
3798,61,35,31,2,0.3,1,0,No,No
3799,55,25,35,3,1.0,3,144,No,No
3800,37,11,44,4,0.2,1,0,No,No
3801,64,38,35,1,0.5,3,0,No,No
3802,34,8,20,2,0.3,1,106,No,No
3803,31,7,10,4,0.7,2,0,No,No
3804,42,18,83,4,2.0,3,0,No,No
3805,47,22,203,2,8.8,1,0,No,No
3806,29,5,84,3,0.8,1,0,No,No
3807,34,8,41,4,0.8,1,0,No,No
3808,36,11,164,2,7.8,1,0,No,No
3809,34,10,152,2,6.5,1,0,No,No
3810,26,2,62,4,1.6,1,0,No,No
3811,48,24,12,4,1.0,1,89,No,No
3812,47,23,28,4,0.6,1,0,No,No
3813,39,13,52,1,2.0,1,0,No,No
3814,62,37,19,3,1.3,2,97,No,No
3815,34,9,35,3,1.3,1,0,No,No
3816,43,19,28,4,0.3,1,96,No,No
3817,55,30,70,3,2.0,2,0,No,No
3818,65,40,140,1,0.9,1,0,No,No
3819,26,0,102,4,2.3,3,0,No,No
3820,57,27,50,4,2.0,3,0,No,No
3821,32,7,61,3,2.3,1,205,No,No
3822,35,9,188,2,3.7,2,259,No,Yes
3823,63,33,178,4,9.0,3,0,No,Yes
3824,49,25,44,4,0.9,2,194,No,No
3825,23,-1,12,4,1.0,1,0,No,No
3826,30,6,69,4,3.4,1,188,No,No
3827,43,19,132,1,5.0,1,0,No,No
3828,39,14,128,2,3.9,1,196,No,No
3829,31,6,44,4,0.8,1,122,No,No
3830,65,39,44,1,0.5,3,0,No,No
3831,34,8,34,2,2.0,3,0,No,No
3832,37,12,132,2,3.9,1,0,No,No
3833,62,38,158,2,2.1,1,0,No,No
3834,33,9,83,1,0.1,1,0,No,No
3835,48,22,28,1,1.4,3,75,No,No
3836,33,9,131,3,2.2,3,0,No,Yes
3837,45,19,31,3,0.5,2,0,No,No
3838,44,19,40,4,0.0,2,0,No,No
3839,37,11,71,2,1.8,1,127,No,No
3840,31,5,42,2,2.0,3,0,No,No
3841,56,31,35,3,0.1,2,114,No,No
3842,30,4,81,2,0.2,1,0,No,No
3843,61,35,91,2,2.0,1,0,No,No
3844,32,7,129,4,5.2,2,0,No,Yes
3845,51,27,75,1,2.7,1,0,No,No
3846,26,1,54,4,0.6,2,230,No,No
3847,31,5,43,1,1.5,1,0,No,No
3848,43,18,94,4,1.1,2,0,No,No
3849,57,32,84,4,1.3,3,0,No,No
3850,42,18,34,1,2.0,2,0,No,No
3851,48,23,15,4,0.8,1,0,No,No
3852,46,21,99,2,3.8,3,194,No,No
3853,33,7,15,1,0.4,2,82,Yes,No
3854,45,21,83,4,2.0,3,0,No,No
3855,31,6,83,4,1.8,3,0,No,No
3856,42,18,143,1,1.7,1,0,No,No
3857,56,30,81,4,2.6,3,0,No,No
3858,63,39,39,1,1.9,2,0,No,No
3859,42,18,158,2,0.4,2,277,No,Yes
3860,50,24,62,1,1.4,3,0,No,No
3861,31,6,64,2,0.1,1,0,No,No
3862,65,40,29,1,1.5,2,0,No,No
3863,60,34,64,3,2.5,1,0,No,No
3864,34,10,21,4,0.7,2,0,No,No
3865,62,32,142,2,2.8,3,0,No,Yes
3866,56,30,64,3,2.5,1,0,No,No
3867,51,25,40,4,1.8,1,0,No,No
3868,44,19,61,3,2.7,2,0,No,No
3869,41,16,44,1,0.3,3,0,No,No
3870,43,16,78,3,2.67,2,161,No,No
3871,25,0,25,2,0.9,3,0,No,No
3872,40,16,125,2,1.9,1,0,No,No
3873,53,29,63,2,1.0,3,0,No,No
3874,54,30,54,1,1.6,3,185,No,No
3875,36,12,92,2,0.0,1,184,No,No
3876,26,2,119,2,0.6,1,381,No,No
3877,35,11,40,1,2.4,2,0,No,No
3878,29,4,41,1,1.0,1,0,No,No
3879,35,11,81,2,0.0,1,0,No,No
3880,28,4,101,3,2.5,1,270,No,No
3881,48,24,25,4,0.5,2,0,No,No
3882,46,20,55,1,1.5,2,0,No,No
3883,31,7,43,1,2.1,3,166,No,No
3884,40,16,98,2,1.8,2,98,No,No
3885,27,1,112,4,2.3,3,402,No,No
3886,32,2,69,4,4.0,3,102,No,No
3887,67,43,79,4,1.7,2,215,Yes,No
3888,24,-2,118,2,7.2,1,0,No,No
3889,45,18,81,3,2.67,2,251,No,No
3890,26,0,19,1,0.1,2,121,No,No
3891,42,17,139,2,2.9,3,0,No,Yes
3892,65,40,63,3,0.5,2,0,No,No
3893,59,33,102,2,1.4,1,0,No,No
3894,30,5,40,4,1.7,2,0,No,No
3895,32,6,44,1,0.3,1,81,No,No
3896,36,12,59,3,2.0,1,216,No,No
3897,48,24,224,2,6.67,1,0,Yes,No
3898,56,31,64,2,2.3,3,0,No,No
3899,44,20,129,2,3.3,1,0,No,No
3900,60,34,43,1,1.4,1,0,No,No
3901,51,27,12,3,0.4,1,0,Yes,No
3902,34,10,53,3,2.6,2,0,No,No
3903,45,21,39,2,2.1,3,0,No,No
3904,47,23,65,1,0.0,1,0,No,No
3905,29,5,18,1,0.4,3,94,No,No
3906,52,28,55,1,1.6,3,0,No,No
3907,61,35,60,1,2.5,3,0,No,No
3908,40,14,42,2,0.3,1,187,No,No
3909,24,0,44,3,0.1,2,0,No,No
3910,33,7,111,2,1.3,1,0,No,No
3911,33,8,62,1,1.0,1,0,No,No
3912,52,26,44,2,0.8,3,148,No,No
3913,40,14,69,1,1.5,3,0,No,No
3914,45,20,62,3,0.8,3,172,No,No
3915,27,3,35,1,1.8,2,0,No,No
3916,38,13,91,1,2.8,1,0,No,No
3917,50,26,12,1,0.2,1,96,No,No
3918,41,15,89,3,0.1,1,292,No,No
3919,60,34,65,4,1.7,2,0,No,No
3920,64,34,179,2,4.5,3,400,No,Yes
3921,34,8,82,2,1.5,3,0,Yes,No
3922,30,6,48,1,1.2,1,0,No,No
3923,31,4,20,4,1.5,2,0,No,No
3924,41,15,91,1,2.8,3,330,No,No
3925,61,37,122,2,6.0,1,0,No,No
3926,42,18,22,1,1.4,3,0,No,No
3927,48,23,43,2,1.3,1,0,No,No
3928,59,34,38,4,1.7,1,0,No,No
3929,57,33,61,3,2.67,1,0,No,No
3930,37,13,33,4,0.4,2,0,No,No
3931,53,27,145,1,2.9,1,345,No,No
3932,53,27,170,1,1.0,1,0,No,No
3933,26,2,55,3,0.7,2,0,No,No
3934,39,14,40,1,2.5,3,0,No,No
3935,35,11,68,2,0.0,1,126,No,No
3936,59,33,53,3,2.5,1,0,No,No
3937,43,18,63,3,0.8,3,0,No,No
3938,39,15,123,2,2.2,1,92,No,No
3939,49,24,13,2,0.0,1,0,No,No
3940,47,23,12,4,0.2,1,102,No,No
3941,41,17,53,2,2.5,1,102,No,No
3942,57,33,79,1,2.7,2,294,No,No
3943,42,17,89,1,0.1,2,170,No,No
3944,61,36,188,1,9.3,2,0,No,Yes
3945,56,26,62,3,1.4,3,0,No,No
3946,29,3,123,3,5.6,3,428,No,Yes
3947,25,-1,40,3,2.4,2,0,No,No
3948,32,8,119,4,5.0,3,0,No,Yes
3949,37,12,123,4,3.1,2,253,Yes,Yes
3950,31,5,23,1,0.4,2,0,No,No
3951,38,14,62,1,1.5,3,255,No,No
3952,40,14,69,3,2.1,1,106,No,No
3953,61,36,124,2,3.9,1,0,No,No
3954,50,26,52,4,0.1,3,0,No,No
3955,32,7,134,2,3.1,1,0,No,No
3956,62,36,58,1,0.8,2,0,No,No
3957,62,37,45,3,0.5,2,200,No,No
3958,40,15,75,4,1.1,2,0,No,No
3959,59,34,23,4,0.4,2,78,No,No
3960,43,19,123,3,1.3,1,0,No,Yes
3961,62,37,48,3,2.2,1,0,No,No
3962,48,22,145,1,0.3,1,140,No,No
3963,29,5,31,1,1.0,3,0,No,No
3964,58,32,38,3,2.2,3,0,No,No
3965,43,18,78,4,1.9,3,0,No,No
3966,39,15,94,2,1.9,1,0,No,No
3967,33,7,84,1,2.9,3,0,No,No
3968,40,15,22,1,0.6,3,0,No,No
3969,28,3,78,4,0.2,1,0,No,No
3970,38,11,75,3,2.33,2,0,No,No
3971,65,40,71,3,2.2,1,0,No,No
3972,35,11,24,1,0.5,3,0,No,No
3973,29,5,112,2,4.33,1,0,No,No
3974,61,35,53,1,2.8,2,167,No,No
3975,46,21,41,1,0.5,3,0,No,No
3976,50,23,25,1,0.5,2,0,No,No
3977,60,33,42,4,2.5,2,194,No,No
3978,54,27,51,3,1.0,2,113,Yes,No
3979,43,18,19,2,0.3,2,0,No,No
3980,38,14,90,2,0.0,1,258,Yes,No
3981,46,22,89,4,1.4,2,0,No,No
3982,64,39,22,3,0.5,1,0,Yes,No
3983,24,0,119,1,1.5,1,0,No,No
3984,39,13,93,4,3.6,3,0,No,Yes
3985,34,8,18,4,0.3,1,0,No,No
3986,65,40,32,1,1.1,3,120,No,No
3987,38,14,182,3,2.6,3,0,Yes,Yes
3988,62,36,19,2,0.2,3,0,No,No
3989,59,35,85,1,3.4,3,0,Yes,Yes
3990,49,25,90,4,1.4,2,0,No,No
3991,57,32,59,2,3.7,1,134,No,No
3992,64,38,84,1,2.0,1,0,No,No
3993,47,22,95,2,3.9,2,0,No,Yes
3994,30,6,13,3,0.9,3,0,No,No
3995,42,18,88,4,0.8,1,0,No,No
3996,53,28,34,2,0.6,3,0,No,No
3997,50,24,11,4,0.6,3,0,No,No
3998,62,38,80,4,1.7,2,0,No,No
3999,34,10,41,1,1.33,1,0,No,No
4000,47,21,90,2,0.8,3,0,No,No
4001,62,37,93,3,3.0,3,0,Yes,Yes
4002,61,35,81,4,1.9,2,0,No,No
4003,59,34,60,2,2.8,1,0,No,No
4004,47,21,39,3,0.6,2,0,No,No
4005,65,39,22,3,0.7,2,0,No,No
4006,56,32,32,2,0.8,1,79,No,No
4007,56,32,28,1,1.2,3,0,No,No
4008,31,7,35,2,1.0,2,0,No,No
4009,61,31,154,3,7.5,3,351,Yes,Yes
4010,42,18,189,2,7.6,1,0,No,No
4011,44,19,40,4,1.9,3,84,No,No
4012,47,21,88,2,1.7,2,0,No,No
4013,30,6,124,2,0.6,1,0,No,No
4014,62,38,23,2,0.3,3,0,No,No
4015,56,32,23,4,0.7,1,0,No,No
4016,25,-1,139,2,2.0,1,0,No,No
4017,53,28,173,4,2.7,1,427,No,Yes
4018,26,0,42,4,1.3,3,153,No,No
4019,59,35,161,1,2.9,1,160,No,No
4020,62,36,28,3,0.7,2,0,No,No
4021,58,32,191,4,5.2,3,194,No,Yes
4022,40,14,42,2,0.3,1,106,No,No
4023,35,5,81,4,4.0,3,0,No,No
4024,51,25,175,3,0.7,1,312,No,Yes
4025,41,15,82,3,0.1,1,0,No,No
4026,51,27,53,1,1.8,3,0,No,No
4027,27,1,142,3,5.5,1,0,No,Yes
4028,46,21,42,4,1.9,3,0,No,No
4029,46,20,64,4,2.9,1,189,No,No
4030,31,5,90,2,1.3,1,0,No,No
4031,58,32,44,1,0.8,2,0,No,No
4032,42,18,29,1,0.3,3,0,No,No
4033,59,35,93,2,1.6,1,0,No,No
4034,54,24,69,3,1.4,3,132,No,No
4035,35,11,82,2,1.7,2,0,No,No
4036,34,9,180,2,6.5,3,0,Yes,Yes
4037,46,21,13,2,0.7,3,0,No,No
4038,52,28,72,1,0.0,1,178,No,No
4039,55,30,54,3,1.7,1,0,No,No
4040,34,9,104,1,4.6,1,0,No,No
4041,57,32,44,2,1.9,2,157,No,No
4042,45,19,40,1,0.2,1,0,Yes,No
4043,29,3,190,2,4.5,1,246,No,No
4044,49,23,64,4,2.6,1,0,No,No
4045,36,11,9,2,0.3,2,99,No,No
4046,57,31,38,4,0.7,2,0,No,No
4047,25,0,72,3,2.6,3,0,No,No
4048,43,17,82,1,5.2,1,79,No,No
4049,27,2,48,2,1.6,3,119,No,No
4050,54,28,82,4,2.6,3,294,No,No
4051,53,26,14,2,1.0,2,83,No,No
4052,55,29,162,1,2.9,1,0,No,No
4053,43,19,54,2,1.7,1,0,No,No
4054,35,11,90,2,0.0,1,0,No,No
4055,59,34,64,4,1.7,1,0,No,No
4056,42,18,65,3,2.1,3,0,No,No
4057,51,25,113,2,6.3,1,0,No,No
4058,57,32,38,2,2.1,3,0,No,No
4059,39,15,65,1,1.5,3,0,No,No
4060,53,27,39,4,1.5,3,0,No,No
4061,31,6,174,2,6.7,1,0,No,No
4062,33,3,59,2,1.75,3,0,No,No
4063,38,14,43,2,1.7,1,0,No,No
4064,47,21,24,2,0.1,3,0,No,No
4065,63,39,50,1,0.0,2,166,No,No
4066,44,19,68,1,3.7,3,0,No,No
4067,61,37,61,3,2.0,3,0,No,No
4068,52,28,21,4,0.5,2,0,No,No
4069,59,34,21,2,0.5,2,0,No,No
4070,56,32,31,4,1.3,1,0,No,No
4071,58,33,70,4,0.7,1,0,No,No
4072,30,6,25,3,1.0,2,135,No,No
4073,42,17,78,1,1.0,3,0,No,No
4074,51,27,19,1,0.2,1,0,No,No
4075,60,35,23,1,0.3,3,0,No,No
4076,30,4,40,4,0.8,1,0,No,No
4077,49,23,22,1,0.3,3,0,No,No
4078,26,0,71,4,1.8,2,0,No,No
4079,36,12,58,1,3.6,2,0,No,No
4080,65,40,75,3,2.2,1,0,No,No
4081,27,0,40,1,2.0,2,110,No,No
4082,60,35,155,1,1.5,3,0,No,Yes
4083,32,6,83,4,2.2,2,0,No,No
4084,46,20,99,3,1.1,1,0,No,No
4085,60,36,59,1,0.0,2,0,No,No
4086,28,2,53,3,2.4,2,0,No,No
4087,50,26,11,4,0.2,1,0,No,No
4088,52,28,179,4,4.2,3,0,No,Yes
4089,29,-1,71,2,1.75,3,0,No,No
4090,30,4,85,4,2.1,3,0,No,No
4091,42,18,49,3,2.1,3,0,No,No
4092,32,6,122,2,1.3,1,0,No,No
4093,40,15,171,2,3.3,1,0,No,No
4094,49,24,138,2,2.2,2,0,No,Yes
4095,53,23,8,4,0.4,3,0,No,No
4096,42,17,59,4,0.4,1,0,No,No
4097,38,14,49,3,2.8,1,0,No,No
4098,60,34,92,2,2.0,1,0,No,No
4099,27,3,75,4,0.0,1,0,No,No
4100,61,35,60,1,2.8,2,0,No,No
4101,27,2,41,2,1.7,2,0,No,No
4102,45,21,40,3,0.6,2,0,No,No
4103,41,16,81,2,0.4,1,146,No,No
4104,44,20,52,1,0.8,3,196,No,No
4105,38,14,25,4,1.0,1,0,No,No
4106,39,15,139,1,3.4,1,353,No,No
4107,48,22,54,1,1.2,2,0,No,No
4108,47,22,81,1,2.9,1,0,No,No
4109,64,39,73,3,2.2,1,0,No,No
4110,27,0,30,4,1.0,3,0,No,No
4111,66,41,59,3,2.4,1,0,No,No
4112,43,17,21,3,1.5,1,0,No,No
4113,34,9,65,3,0.7,2,104,No,No
4114,28,2,41,3,1.1,2,161,No,No
4115,52,28,52,4,0.1,3,121,No,No
4116,45,20,84,4,1.1,2,180,No,No
4117,24,-2,135,2,7.2,1,0,No,No
4118,39,14,18,4,0.2,3,0,No,No
4119,40,16,34,1,0.7,1,0,No,No
4120,30,5,85,4,1.8,3,0,No,No
4121,49,23,23,1,1.4,3,0,No,No
4122,53,27,65,4,2.8,2,0,No,No
4123,56,30,195,1,2.9,1,0,No,No
4124,50,24,40,4,2.6,1,89,No,No
4125,53,29,141,2,0.2,3,0,No,Yes
4126,60,34,95,2,0.7,2,322,No,No
4127,58,33,23,3,1.3,2,131,No,No
4128,43,19,82,2,1.8,2,0,No,No
4129,46,21,53,4,1.9,3,0,No,No
4130,29,3,10,4,0.4,1,87,No,No
4131,56,30,75,1,1.9,2,125,No,No
4132,48,23,23,4,0.4,2,122,No,No
4133,61,36,133,1,2.6,1,0,No,No
4134,41,17,129,1,3.4,1,0,No,No
4135,35,11,85,4,0.1,2,131,No,No
4136,48,23,168,2,2.8,1,308,No,No
4137,43,19,83,4,2.0,3,0,No,No
4138,37,12,52,2,1.1,2,0,No,No
4139,47,22,114,1,0.6,1,0,Yes,No
4140,29,3,81,1,2.9,3,0,No,No
4141,63,38,32,1,1.5,2,0,No,No
4142,43,19,63,3,2.1,3,0,No,No
4143,57,32,70,3,1.6,3,0,No,No
4144,55,31,20,2,0.3,1,0,No,No
4145,47,23,138,2,3.3,1,0,No,No
4146,58,34,63,4,1.6,2,0,No,No
4147,53,28,85,1,1.3,3,118,No,No
4148,59,35,180,2,6.5,2,0,Yes,Yes
4149,46,22,80,4,2.0,3,0,No,No
4150,41,15,53,1,0.7,3,0,No,No
4151,46,20,72,2,1.7,2,75,No,No
4152,44,18,123,3,5.9,1,0,Yes,Yes
4153,44,18,91,2,0.8,3,0,No,No
4154,50,26,148,2,6.8,1,0,No,No
4155,51,25,163,2,1.3,3,0,No,Yes
4156,55,30,28,4,0.1,3,149,No,No
4157,37,12,193,1,8.6,1,0,No,No
4158,34,10,22,3,0.9,3,0,No,No
4159,59,34,74,4,0.7,1,0,No,No
4160,45,20,70,4,1.9,3,0,No,No
4161,30,4,11,1,0.1,2,0,No,No
4162,32,8,61,3,2.6,2,0,No,No
4163,61,37,41,1,0.8,1,0,No,No
4164,54,28,108,4,1.9,2,0,No,Yes
4165,35,10,23,4,1.1,3,0,No,No
4166,63,38,135,2,3.8,3,183,No,Yes
4167,66,40,30,2,0.7,3,86,No,No
4168,48,24,144,4,3.5,2,0,No,Yes
4169,60,34,139,4,0.4,1,0,No,Yes
4170,41,17,143,2,2.7,3,209,No,Yes
4171,31,7,44,1,1.2,1,0,No,No
4172,58,31,49,4,2.5,2,0,No,No
4173,67,42,75,4,0.1,2,182,No,No
4174,35,9,43,2,0.3,1,0,No,No
4175,40,14,59,3,0.5,3,0,No,No
4176,42,17,154,3,4.9,1,0,Yes,Yes
4177,44,18,75,1,0.7,3,0,No,No
4178,47,23,75,1,2.6,2,0,No,No
4179,59,35,88,2,1.6,1,278,No,No
4180,29,3,91,1,3.4,3,0,No,Yes
4181,36,6,11,1,0.67,3,0,Yes,No
4182,47,22,22,1,0.4,3,0,No,No
4183,55,29,49,2,0.8,3,220,No,No
4184,41,17,140,1,3.5,1,342,No,No
4185,51,25,99,2,2.4,2,0,No,No
4186,26,2,82,2,2.5,1,199,No,No
4187,33,9,10,4,1.0,1,81,No,No
4188,30,5,109,4,2.2,2,103,No,No
4189,30,4,45,4,1.3,3,0,No,No
4190,45,19,93,2,1.7,2,0,No,No
4191,40,16,89,3,3.9,2,216,Yes,Yes
4192,42,15,39,3,1.0,2,132,No,No
4193,50,26,21,1,0.2,1,89,No,No
4194,62,37,31,3,0.2,1,0,No,No
4195,63,37,31,1,0.5,3,0,No,No
4196,43,19,52,4,2.2,2,0,No,No
4197,49,25,13,1,0.9,3,0,No,No
4198,51,25,21,2,0.4,3,76,No,No
4199,61,36,50,4,1.7,1,189,No,No
4200,43,19,81,4,0.2,3,0,No,No
4201,43,19,74,4,1.9,1,0,No,No
4202,61,36,89,3,0.5,1,0,No,No
4203,35,9,82,3,0.9,2,0,No,No
4204,59,33,88,4,1.9,2,0,No,No
4205,40,16,61,3,2.1,3,0,No,No
4206,61,36,139,2,3.9,1,0,No,No
4207,48,23,29,1,1.3,2,0,No,No
4208,37,11,51,3,2.1,1,0,No,No
4209,56,32,58,1,1.8,3,241,No,No
4210,35,9,21,2,1.4,3,125,No,No
4211,35,8,43,2,1.67,2,0,No,No
4212,40,16,104,2,1.8,2,0,No,No
4213,50,23,9,1,0.5,2,98,No,No
4214,49,25,39,3,1.9,2,0,No,No
4215,46,22,89,1,2.7,1,0,Yes,No
4216,64,40,21,2,0.3,3,0,No,No
4217,60,35,173,3,3.1,3,0,No,Yes
4218,45,21,29,1,0.3,3,105,No,No
4219,52,27,43,4,0.2,2,0,No,No
4220,58,34,30,3,0.4,2,0,No,No
4221,54,30,39,4,0.1,3,0,No,No
4222,48,22,83,2,0.4,3,248,No,No
4223,51,25,58,3,0.7,2,223,No,No
4224,53,26,8,1,0.5,2,0,No,No
4225,57,27,39,3,1.0,3,0,No,No
4226,43,18,204,2,8.8,1,0,No,No
4227,37,13,45,1,1.8,1,0,No,No
4228,32,7,111,1,3.8,1,0,No,No
